,F01S01,F01S02,F01S03,F01S04,F01S05,F01S06,F01S07,F01S08,F01S09,F01S10,F01S11,F01S12,F01S13,F01S14,F01S15,F01S16,F01S17,F01S18,F01S19,F01S20,F01S21,F01S22,F01S23,F01S24,F01S25,F01S26,F01S27,F01S28,F01S29,F01S30,F01S31,F01S32,F01S33,F01S34,F01S35,F01S36,F01S37,F01S38,F01S39,F01S40,F01S41,F01S42,F01S43,F01S44,F01S45,F01S46,F01S47,F01S48,F01S49,F01S50,F01S51,F01S52,F01S53,F01S54,F01S55,F02S01,F02S02,F02S03,F02S04,F02S05,F02S06,F02S07,F02S08,F02S09,F02S10,F02S11,F02S12,F02S13,F02S14,F02S15,F02S16,F02S17,F02S18,F02S19,F02S20,F02S21,F02S22,F02S23,F02S24,F02S25,F02S26,F02S27,F02S28,F02S29,F02S30,F02S31,F02S32,F02S33,F02S34,F02S35,F02S36,F02S37,F02S38,F02S39,F02S40,F02S41,F02S42,F02S43,F02S44,F02S45,F02S46,F02S47,F02S48,F02S49,F02S50,F02S51,F02S52,F02S53,F02S54,F02S55,F03S01,F03S02,F03S03,F03S04,F03S05,F03S06,F03S07,F03S08,F03S09,F03S10,F03S11,F03S12,F03S13,F03S14,F03S15,F03S16,F03S17,F03S18,F03S19,F03S20,F03S21,F03S22,F03S23,F03S24,F03S25,F03S26,F03S27,F03S28,F03S29,F03S30,F03S31,F03S32,F03S33,F03S34,F03S35,F03S36,F03S37,F03S38,F03S39,F03S40,F03S41,F03S42,F03S43,F03S44,F03S45,F03S46,F03S47,F03S48,F03S49,F03S50,F03S51,F03S52,F03S53,F03S54,F03S55,F04S01,F04S02,F04S03,F04S04,F04S05,F04S06,F04S07,F04S08,F04S09,F04S10,F04S11,F04S12,F04S13,F04S14,F04S15,F04S16,F04S17,F04S18,F04S19,F04S20,F04S21,F04S22,F04S23,F04S24,F04S25,F04S26,F04S27,F04S28,F04S29,F04S30,F04S31,F04S32,F04S33,F04S34,F04S35,F04S36,F04S37,F04S38,F04S39,F04S40,F04S41,F04S42,F04S43,F04S44,F04S45,F04S46,F04S47,F04S48,F04S49,F04S50,F04S51,F04S52,F04S53,F04S54,F04S55,F05S01,F05S02,F05S03,F05S04,F05S05,F05S06,F05S07,F05S08,F05S09,F05S10,F05S11,F05S12,F05S13,F05S14,F05S15,F05S16,F05S17,F05S18,F05S19,F05S20,F05S21,F05S22,F05S23,F05S24,F05S25,F05S26,F05S27,F05S28,F05S29,F05S30,F05S31,F05S32,F05S33,F05S34,F05S35,F05S36,F05S37,F05S38,F05S39,F05S40,F05S41,F05S42,F05S43,F05S44,F05S45,F05S46,F05S47,F05S48,F05S49,F05S50,F05S51,F05S52,F05S53,F05S54,F05S55
P01,23.575188830395973,20.75226977950713,22.507057297627224,24.986648355840394,24.29999237048905,16.327153429465174,18.73044937819486,19.18822003509575,17.62417029068437,17.70046540016785,14.83939879453727,19.264515144579235,21.553368429083697,20.37079423208972,20.485236896314944,22.163729304951552,22.888532845044637,25.024795910582135,20.523384451056693,19.722285801480126,23.537041275654232,21.133745326924547,23.0411230640116,17.586022735942628,19.989318684672313,22.888532845044633,22.964827954528115,21.515220874341956,20.828564888990616,20.37079423208972,22.04928664072633,20.752269779507134,20.675974670023656,20.9048599984741,24.490730144197755,24.91035324635691,19.150072480354012,19.22636758983749,21.59151598382544,18.921187151903563,21.820401312275884,20.943007553215843,27.618829633020525,21.362630655374993,20.37079423208972,17.166399633783477,15.030136568245975,21.057450217441062,15.602349889372093,17.01380941481651,22.201876859693293,19.340810254062717,24.26184481574731,23.346303501945524,14.648661020828566,15.945677882047761,15.411612115663388,19.83672846570535,16.25085831998169,15.716792553597315,18.959334706645304,18.616006713969636,15.259021896696423,20.29449912260624,22.12558175020981,16.594186312657357,19.684138246738385,18.997482261387045,24.681467917906463,15.716792553597312,19.188220035095753,20.294499122606243,20.447089341573207,12.893873502708477,17.31898985275044,14.419775692378119,22.01113908598459,20.752269779507134,18.15823605706874,18.654154268711377,24.376287479972532,16.32715342946517,19.4171053635462,15.831235217822538,20.065613794155794,14.80125123979553,19.07377737087053,20.485236896314948,20.752269779507134,16.861219195849547,19.302662699320972,17.929350728618296,18.234531166552223,20.370794232089725,17.204547188525215,17.62417029068437,15.869382772564279,18.7685969329366,20.447089341573204,17.70046540016785,17.01380941481651,16.97566186007477,20.904859998474098,15.716792553597315,19.83672846570535,19.607843137254903,14.343480582894635,13.618677042801558,13.04646372167544,14.190890363927673,41.6189822232395,19.83672846570535,20.523384451056685,24.83405813687343,11.100938429846646,20.98115510795758,17.624170290684365,27.161058976119634,31.738765545128558,30.823224231326776,17.776760509651332,15.640497444113832,30.59433890287633,24.109254596780346,18.31082627603571,15.640497444113834,26.474402990768294,20.294499122606243,18.234531166552223,17.73861295490959,20.98115510795758,25.1773861295491,20.59967956054017,22.888532845044633,16.861219195849547,22.08743419546807,21.820401312275884,13.04646372167544,16.55603875791562,17.471580071717405,14.190890363927672,16.784924086366065,18.348973830777446,13.122758831158922,24.414435034714277,10.910200656137942,21.66781109330892,21.515220874341956,12.28351262684062,18.387121385519183,16.6323338673991,14.114595254444191,17.62417029068437,17.70046540016785,15.640497444113832,15.793087663080797,15.678644998855571,12.817578393224995,18.04379339284352,11.596856641489282,14.41977569237812,17.77676050965134,13.847562371252003,15.106431677729457,15.18272678721294,22.50705729762722,20.447089341573207,19.684138246738385,23.727779049362937,21.477073319600215,22.812237735561155,20.56153200579843,17.66231784542611,24.26184481574731,20.67597467002365,16.861219195849547,21.744106202792402,22.735942626077673,20.447089341573204,21.896696421759366,22.201876859693293,19.03562981612879,18.69230182345312,23.07927061875334,18.692301823453118,16.021972991531243,21.057450217441062,16.93751430533303,17.547875181200887,15.564202334630352,14.4960708018616,12.092774853131914,12.054627298390173,20.370794232089725,31.738765545128558,17.547875181200887,23.727779049362937,18.120088502327,18.539711604486154,19.150072480354012,14.877546349279012,21.21004043640803,19.645990691996644,17.471580071717405,13.046463721675439,17.776760509651332,15.297169451438164,17.39528496223392,17.39528496223392,20.29449912260624,19.83672846570535,19.53154802777142,18.959334706645304,18.120088502327,20.752269779507138,17.4715800717174,16.93751430533303,20.75226977950713,18.959334706645304,19.15007248035401,24.490730144197755,20.447089341573207,21.66781109330892,17.01380941481651,18.84489204242008,24.032959487296864,22.583352407110706,19.226367589837494,24.795910582131686,21.858548867017625,21.934843976501107,18.310826276035705,24.185549706263828,13.73311970702678,18.921187151903567,19.531548027771414,21.667811093308924,20.523384451056685,19.15007248035401,15.869382772564279,22.201876859693296,23.42259861142901,27.313649195086594,15.793087663080795,24.109254596780346,14.11459525444419,21.43892576485847,18.921187151903563,16.250858319981692,22.812237735561155,20.065613794155794,29.86953536278325,18.921187151903567,27.46623941405356,23.19371328297856,23.460746166170754,21.97299153124285,20.065613794155794,23.041123064011597,22.125581750209818,20.59967956054017,23.689631494621196,18.005645838101785,23.19371328297856,24.032959487296864,18.158236057068745,17.395284962233923,15.640497444113832,22.583352407110706,18.921187151903567,18.997482261387045,26.51255054551003,15.945677882047763,13.88570992599374,12.130922407873657
P02,12.28351262684062,11.978332188906691,10.2235446707866,9.613183794918749,10.910200656137942,10.528725108720534,10.528725108720533,8.468757152666516,12.588693064774546,11.367971313038836,8.163576714732587,13.313496604867627,11.825741969939727,11.062790875104907,11.94018463416495,9.918364232852674,13.504234378576333,11.444266422522318,13.542381933318076,12.512397955291066,10.261692225528343,9.422446021210042,11.13908598458839,12.130922407873655,9.880216678110937,11.596856641489282,9.460593575951783,14.34348058289464,14.457923247119862,11.17723353933013,12.207217517357137,15.335317006179904,17.128252079041737,9.76577401388571,10.605020218204015,11.5205615320058,10.986495765621424,9.308003356984818,11.062790875104907,10.452429999237047,14.496070801861602,13.275349050125888,19.989318684672313,9.308003356984816,14.41977569237812,11.062790875104907,13.656824597543299,12.207217517357137,11.863889524681468,10.757610437170978,13.313496604867629,12.893873502708477,9.842069123369193,7.095445181963836,10.147249561303122,24.5288776989395,20.523384451056685,20.828564888990616,21.362630655374993,26.626993209735254,21.28633554589151,24.948500801098646,30.899519340810258,28.725108720531015,25.864042114900435,30.97581445029374,21.59151598382544,28.03845273517968,23.15556572823682,23.27000839246205,22.04928664072633,28.686961165789274,23.46074616617075,20.675974670023653,21.51522087434196,25.024795910582135,17.586022735942628,26.05477988860914,28.53437094682231,23.49889372091249,23.346303501945528,23.231860837720305,24.757763027389945,27.924010070954452,21.21004043640803,24.719615472648204,19.45525291828794,25.482566567483026,28.915846494239716,25.02479591058213,21.972991531242847,29.335469596398873,25.711451895933475,20.141908903639276,20.752269779507134,22.201876859693293,21.97299153124285,26.932173647669188,22.850385290302892,28.763256275272752,24.872205691615164,33.30281528953994,18.921187151903567,24.91035324635691,27.00846875715267,22.888532845044633,29.22102693217365,25.101091020065617,21.62966353856718,23.231860837720305,45.96780346379797,38.1857022964828,61.264972915236136,38.719768062867175,43.640802624551775,25.406271457999544,22.04928664072633,21.438925764858475,26.77958342870222,36.31647211413748,30.632486457618068,34.63797970550088,27.237354085603116,22.392614633402,23.613336385137714,22.583352407110706,22.278171969176775,25.329976348516063,27.962157625696193,31.81506065461204,27.275501640344853,28.686961165789274,25.86404211490044,23.079270618753338,32.34912642099642,34.370946822308696,33.760585946440834,41.50453955901427,24.79591058213169,25.558861676966508,25.90218966964217,48.18036163881895,38.757915617608916,23.575188830395973,25.1773861295491,26.0166323338674,22.507057297627224,28.152895399404905,27.847714961470974,24.18554970626383,26.55069810025178,24.147402151522087,22.926680399786374,19.607843137254903,23.727779049362937,30.36545357442588,23.765926604104678,19.53154802777142,20.447089341573207,24.49073014419776,21.095597772182806,23.651483939879455,23.346303501945528,29.67879758907454,22.12558175020981,20.33264667734798,16.21271076523995,15.945677882047763,15.48790722514687,18.310826276035705,19.302662699320972,18.501564049744413,19.226367589837494,21.66781109330892,22.240024414435034,17.776760509651332,18.120088502327,16.746776531624324,16.021972991531246,24.032959487296864,21.057450217441065,20.218204013122758,17.166399633783474,20.752269779507134,16.403448538948656,18.616006713969636,23.8803692683299,26.35996032654307,19.607843137254903,20.218204013122758,20.98115510795758,17.929350728618296,26.131074998092622,21.362630655374993,18.158236057068745,19.91302357518883,16.250858319981692,20.75226977950713,17.242694743266956,16.55603875791562,14.80125123979553,21.438925764858475,23.270008392462046,15.335317006179906,18.158236057068745,20.29449912260624,19.684138246738385,18.84489204242008,12.512397955291066,15.411612115663386,15.487907225146868,13.427939269092851,18.234531166552223,20.10376134889754,18.99748226138705,14.87754634927901,16.36530098420691,14.648661020828566,16.479743648432137,16.823071641107806,20.59967956054017,17.62417029068437,17.66231784542611,24.872205691615168,24.338139925230795,21.70595864805066,20.675974670023653,22.04928664072633,23.308155947203783,20.98115510795758,20.904859998474098,20.981155107957584,25.482566567483026,22.392614633401998,21.97299153124285,19.302662699320976,22.888532845044633,24.338139925230795,22.735942626077673,18.463416495002672,19.83672846570535,20.52338445105669,19.87487602044709,18.99748226138705,18.272678721293964,19.91302357518883,17.01380941481651,21.28633554589151,26.512550545510038,20.790417334248875,19.760433356221867,21.21004043640803,21.477073319600215,28.915846494239723,23.346303501945528,20.29449912260624,20.714122224765394,20.752269779507134,22.201876859693296,18.616006713969636,18.310826276035705,19.150072480354012,23.11741817349508,16.937514305333032,26.09292744335088,18.005645838101778,14.953841458762493,13.771267261768521,18.08194094758526,19.87487602044709,19.4171053635462,18.15823605706874,23.155565728236823,19.836728465705352,18.616006713969636
P03,9.460593575951783,15.411612115663386,11.406118867780576,11.21538109407187,12.130922407873655,13.885709925993742,10.376134889753569,9.536888685435263,19.378957808804454,14.648661020828566,10.986495765621424,10.757610437170978,16.784924086366065,11.024643320363165,10.223544670786604,13.427939269092853,12.97016861219196,11.215381094071871,10.757610437170978,14.229037918669416,10.605020218204015,10.681315327687496,12.664988174258028,12.169069962615396,8.850232700083925,9.07911802853437,14.724956130312052,11.673151750972764,10.910200656137942,16.861219195849547,14.038300144960706,10.83390554665446,8.468757152666516,11.291676203555355,10.83390554665446,10.18539711604486,15.259021896696423,15.48790722514687,10.757610437170978,9.76577401388571,14.915693904020753,9.460593575951782,10.223544670786602,13.809414816510262,12.512397955291068,8.850232700083925,9.07911802853437,12.893873502708477,10.757610437170978,10.49057755397879,12.664988174258031,15.94567788204776,12.58869306477455,8.62134737163348,11.10093842984665,13.885709925993744,16.250858319981692,14.724956130312046,14.953841458762493,13.046463721675442,12.169069962615396,19.22636758983749,18.08194094758526,15.335317006179904,13.580529488059817,18.15823605706874,17.242694743266956,14.724956130312048,18.539711604486154,14.80125123979553,17.4715800717174,12.741283283741511,16.861219195849547,13.962005035477226,14.496070801861602,14.724956130312048,15.335317006179906,18.921187151903563,15.869382772564279,14.038300144960708,14.724956130312048,17.318989852750438,12.436102845807582,20.52338445105669,13.962005035477228,15.335317006179906,13.80941481651026,17.395284962233923,16.6323338673991,12.512397955291066,13.962005035477228,15.945677882047763,16.403448538948656,16.403448538948656,15.18272678721294,15.373464560921647,13.962005035477224,10.910200656137942,14.572365911345084,13.0083161669337,15.18272678721294,14.953841458762492,15.297169451438164,16.403448538948656,14.572365911345083,12.436102845807584,17.547875181200887,14.915693904020753,14.267185473411155,18.120088502327,15.869382772564277,15.716792553597315,19.645990691996644,16.25085831998169,17.471580071717405,13.580529488059817,18.616006713969636,18.46341649500267,15.25902189669642,13.694972152285036,20.790417334248875,20.141908903639276,15.25902189669642,17.73861295490959,15.25902189669642,15.182726787212939,13.73311970702678,13.80941481651026,18.38712138551919,16.823071641107806,16.479743648432134,13.885709925993744,19.4171053635462,15.90753032730602,17.24269474326696,16.93751430533303,19.989318684672313,20.59967956054017,14.572365911345084,16.78492408636607,17.85305561913481,21.21004043640803,20.065613794155794,15.182726787212939,15.259021896696424,15.297169451438165,12.130922407873657,15.983825436789502,17.547875181200887,16.098268101014725,17.929350728618296,13.35164415960937,18.53971160448615,14.572365911345083,14.038300144960717,17.395284962233923,19.073777370870534,16.78492408636606,22.697795071335932,24.605172808422978,19.378957808804458,23.918516823071638,18.04379339284352,16.25085831998169,14.267185473411157,12.932021057450218,16.365300984206915,8.087281605249103,17.73861295490959,11.5205615320058,8.926527809567407,17.31898985275044,10.376134889753567,8.239871824216069,13.580529488059817,18.616006713969636,18.38712138551919,10.681315327687496,17.05195696955825,11.367971313038836,16.784924086366065,23.041123064011597,9.918364232852676,17.96749828336004,8.88838025482567,9.994659342336158,8.926527809567407,12.20721751735714,9.689478904402227,11.291676203555353,8.773937590600443,10.605020218204015,11.90203707942321,11.673151750972762,7.705806057831701,6.637674525062941,8.239871824216063,8.316166933699552,8.850232700083927,9.918364232852674,39.597161821927216,15.793087663080797,10.643167772945754,13.351644159609364,16.403448538948652,14.267185473411153,18.387121385519183,16.479743648432134,16.28900587472343,10.223544670786602,12.550545510032808,14.648661020828564,16.403448538948652,16.403448538948656,12.130922407873657,12.054627298390173,15.259021896696417,15.030136568245986,8.506904707408253,9.460593575951782,20.14190890363928,17.547875181200887,19.607843137254903,14.953841458762493,10.376134889753567,16.556038757915616,15.754940108339056,15.449759670405129,21.324483100633252,19.150072480354012,12.588693064774546,14.953841458762493,15.7930876630808,21.744106202792402,14.80125123979553,17.05195696955825,13.199053940642406,16.28900587472343,16.6323338673991,12.016479743648432,14.877546349279012,13.38979171435111,14.648661020828566,18.15823605706874,18.234531166552227,15.945677882047763,16.098268101014725,12.817578393224995,14.190890363927673,18.844892042420078,16.479743648432134,12.741283283741513,15.640497444113834,17.62417029068437,12.817578393224995,15.373464560921645,15.869382772564279,17.01380941481651,13.580529488059815,18.616006713969636,25.71145189593347,21.820401312275887,14.877546349279015,15.793087663080797,17.62417029068437,14.267185473411157,16.556038757915616,16.098268101014725,19.913023575188834,16.78492408636607,18.31082627603571,14.572365911345083,10.605020218204015,13.656824597543297,17.547875181200887
P04,6.790264744029908,9.49874113069352,11.444266422522317,8.583199816891739,9.3842984664683,9.3842984664683,9.231708247501334,9.308003356984818,10.833905546654456,9.575036240177004,9.651331349660486,7.782101167315175,10.147249561303122,9.994659342336156,11.673151750972762,11.139085984588387,9.155413138017854,9.99465934233616,8.773937590600443,7.858396276798659,9.231708247501336,10.91020065613794,9.613183794918745,11.139085984588391,9.613183794918747,7.019150072480354,9.3842984664683,9.76577401388571,8.201724269474328,12.28351262684062,9.536888685435265,8.773937590600443,9.613183794918747,10.223544670786604,10.45242999923705,9.460593575951783,9.308003356984818,9.460593575951782,11.711299305714503,12.893873502708477,19.989318684672313,12.512397955291068,15.640497444113832,9.308003356984818,9.994659342336156,8.163576714732585,10.52872510872053,8.850232700083925,7.858396276798658,10.299839780270085,11.596856641489282,8.697642481116961,7.858396276798657,7.095445181963837,5.188067444876783,10.986495765621424,11.673151750972764,11.100938429846646,12.474250400549325,10.681315327687495,11.825741969939727,11.90203707942321,12.130922407873655,14.343480582894637,13.656824597543299,10.986495765621425,11.291676203555353,14.229037918669416,12.58869306477455,10.681315327687496,11.825741969939731,14.877546349279012,15.182726787212939,11.978332188906691,13.885709925993746,10.032806897077897,11.215381094071871,13.04646372167544,13.656824597543299,12.855725947966736,11.787594415197985,12.436102845807584,12.24536507209888,11.062790875104906,9.613183794918747,9.193560692759593,13.199053940642404,12.588693064774548,11.673151750972764,13.580529488059817,13.237201495384147,13.962005035477226,16.55603875791562,14.114595254444191,10.83390554665446,11.902037079423211,13.351644159609371,13.199053940642404,10.910200656137942,12.359807736324102,12.703135728999772,13.04646372167544,13.160906385900667,12.283512626840619,14.877546349279013,14.267185473411157,15.18272678721294,12.664988174258031,8.621347371633478,7.629510948348211,9.76577401388571,11.215381094071873,9.002822919050892,9.002822919050889,8.697642481116958,9.613183794918747,9.76577401388571,10.376134889753569,10.337987335011825,11.711299305714508,10.223544670786602,12.58869306477455,10.376134889753565,11.062790875104909,10.91020065613794,10.337987335011826,9.231708247501333,8.926527809567407,11.444266422522317,11.863889524681468,9.07911802853437,8.773937590600443,11.596856641489282,12.359807736324102,13.962005035477228,13.313496604867627,13.580529488059819,12.054627298390173,11.367971313038831,11.062790875104906,12.51239795529107,14.648661020828566,9.117265583276112,11.902037079423211,8.62134737163348,8.888380254825666,10.91020065613794,10.376134889753567,14.724956130312048,10.605020218204013,7.095445181963836,10.109102006561379,10.83390554665446,12.207217517357138,8.773937590600445,11.673151750972762,9.918364232852674,10.986495765621427,12.130922407873653,12.474250400549325,12.893873502708477,11.978332188906691,11.596856641489282,10.910200656137942,10.605020218204015,16.021972991531243,22.087434195468074,23.041123064011597,20.103761348897535,23.651483939879455,18.15823605706874,24.872205691615168,23.6896314946212,22.049286640726333,23.002975509269856,20.447089341573207,18.196383611810482,15.945677882047761,15.52605477988861,18.08194094758526,20.94300755321584,25.062943465323873,23.575188830395973,23.727779049362937,21.133745326924547,21.133745326924547,23.80407415884642,30.098420691233695,21.972991531242847,21.095597772182806,16.55603875791562,14.34348058289464,6.790264744029912,4.119935912108037,7.629510948348214,7.438773174639506,10.299839780270087,4.043640802624552,6.866559853513391,6.256198977645534,5.41695277332723,4.692149233234151,12.512397955291068,13.199053940642406,14.724956130312052,17.70046540016785,18.57785915922789,33.798733501182575,20.29449912260624,30.09842069123369,28.76325627527276,33.30281528953994,27.77141985198749,23.727779049362937,26.894026092927444,25.940337224383917,31.509880216678113,35.70611123826963,34.599832150759134,27.08476386663615,26.245517662317848,18.04379339284352,21.438925764858475,18.577859159227895,26.817730983443962,20.523384451056685,20.332646677347984,25.02479591058213,25.02479591058213,35.43907835507744,21.934843976501107,26.62699320973525,37.1557183184558,25.482566567483026,26.779583428702225,23.651483939879455,27.618829633020525,34.90501258869307,29.297322041657132,24.872205691615168,19.760433356221867,20.59967956054017,34.90501258869307,18.692301823453118,18.04379339284352,19.989318684672316,17.70046540016785,20.828564888990616,19.073777370870527,19.95117112993057,17.395284962233923,22.01113908598459,19.150072480354012,16.25085831998169,15.259021896696423,15.335317006179904,18.005645838101778,16.556038757915616,16.021972991531243,18.234531166552223,19.83672846570535,19.26451514457923,14.877546349279013,13.46608682383459,16.212710765239947,16.403448538948656,18.997482261387045,14.953841458762493,15.335317006179906,24.109254596780353,17.31898985275044,32.883192187380786,15.869382772564279,12.893873502708479,20.0656137941558
P05,23.65148393987947,27.38994430457008,128.97688258182654,26.283665217059593,18.08194094758528,14.724956130312037,22.621499961852436,13.80941481651027,20.48523689631495,14.610513466086822,16.556038757915616,14.26718547341116,19.302662699320976,22.201876859693293,16.86121919584955,15.335317006179906,14.190890363927672,14.64866102082857,17.357137407492186,18.53971160448615,19.607843137254903,14.648661020828566,17.586022735942628,14.11459525444419,20.332646677347984,15.869382772564279,17.090104524299992,14.496070801861602,14.877546349279008,25.864042114900435,19.87487602044709,16.479743648432134,14.877546349279008,15.90753032730602,20.828564888990613,16.174563210498206,10.070954451819638,14.343480582894635,17.70046540016785,20.0656137941558,18.844892042420078,15.259021896696424,13.923857480735485,17.09010452429998,21.438925764858475,18.768596932936596,12.89387350270848,13.656824597543299,24.948500801098646,21.896696421759373,19.607843137254903,14.41977569237811,17.62417029068437,17.891203173876562,25.78774700541696,28.839551384756238,23.80407415884642,21.210040436408025,22.27817196917677,19.45525291828794,21.70595864805066,25.520714122224767,19.684138246738385,24.26184481574731,23.117418173495082,23.575188830395973,20.675974670023653,19.760433356221867,21.477073319600215,17.357137407492182,21.438925764858475,18.539711604486154,27.618829633020525,24.03295948729687,27.313649195086597,23.42259861142901,21.362630655374993,19.760433356221863,22.35446707866026,24.299992370489054,18.654154268711377,24.147402151522087,22.659647516594184,21.744106202792402,25.67330434119173,19.989318684672313,28.915846494239723,31.662470435645076,34.5616845960174,19.989318684672313,20.447089341573204,23.0411230640116,20.447089341573204,21.286335545891507,19.226367589837494,34.10391393911651,29.488059815365837,20.447089341573207,26.77958342870222,23.575188830395973,24.948500801098653,28.686961165789274,27.80956740672923,28.763256275272767,23.8803692683299,25.1773861295491,24.490730144197755,21.32448310063325,22.507057297627224,24.681467917906467,34.714274814984364,81.33058670939194,121.53810940718702,96.24628061341267,106.05020218204012,43.259327077134344,48.82887006942855,134.8134584573129,36.24017700465401,15.869382772564279,49.28664072632944,19.684138246738385,23.34630350194552,18.61600671396964,37.23201342793927,18.654154268711377,26.474402990768294,30.670634012359805,13.733119707026773,41.42824444953079,20.065613794155794,10.910200656137942,23.0411230640116,29.29732204165714,23.346303501945528,38.52903028915847,40.436408026245516,43.945983062485695,14.038300144960715,14.038300144960708,12.359807736324102,19.91302357518883,23.57518883039597,44.86152437628748,42.49637598229954,44.02227817196918,66.07156481269551,9.803921568627459,15.144579232471198,14.152742809185932,55.61913481345846,18.15823605706874,56.420233463035025,27.61882963302053,29.602502479591056,8.964675364309151,24.032959487296864,30.136568245975436,23.2318608377203,21.744106202792402,52.0332646677348,44.28931105516138,14.877546349279012,34.10391393911651,12.893873502708479,27.504386968795302,18.50156404974441,24.83405813687343,33.87502861066606,26.169222552834363,22.735942626077666,34.98130769817655,25.86404211490044,25.71145189593348,17.395284962233923,14.801251239795532,25.558861676966508,38.681620508125434,19.340810254062717,28.30548561837186,26.09292744335088,23.651483939879455,27.733272297245747,33.836881055924316,26.77958342870222,25.59700923170825,30.212863355458918,29.373617151140614,23.308155947203787,29.98397802700847,23.537041275654232,19.07377737087053,22.964827954528115,24.528877698939496,28.458075837338832,24.986648355840394,22.430762188143742,29.297322041657132,20.71412222476539,25.71145189593347,25.21553368429084,24.49073014419776,32.578011749446866,20.675974670023656,25.101091020065617,25.32997634851606,24.414435034714277,28.53437094682231,26.09292744335088,20.67597467002365,25.406271457999544,29.526207370107578,23.498893720912495,23.460746166170747,25.558861676966508,27.924010070954452,22.77409018081941,26.74143587396048,22.201876859693293,26.970321202410926,15.640497444113834,17.2808422980087,13.73311970702678,13.809414816510262,18.806744487678344,19.91302357518883,13.656824597543299,11.596856641489282,15.48790722514687,16.708628976882586,19.45525291828794,22.27817196917678,19.569695582513162,16.021972991531243,21.858548867017625,18.99748226138705,18.921187151903563,15.106431677729457,16.479743648432137,21.133745326924547,16.32715342946517,35.553521019302664,23.49889372091249,22.201876859693296,21.477073319600215,15.716792553597315,18.348973830777453,16.55603875791562,15.716792553597315,16.708628976882583,16.32715342946517,16.250858319981692,16.403448538948652,17.090104524299996,18.7685969329366,15.983825436789502,15.945677882047761,21.210040436408025,11.90203707942321,19.760433356221867,17.967498283360037,20.52338445105669,19.378957808804458,21.133745326924544,21.362630655374993,16.174563210498206,20.065613794155794,15.106431677729457,19.569695582513162,21.59151598382544,18.15823605706874,20.752269779507134,17.62417029068437,13.275349050125888,25.482566567483026
