,S01,S02,S03,S04,S05,S06,S07,S08,S09,S10,S11,S12,S13,S14,S15,S16,S17,S18,S19,S20,S21,S22,S23,S24,S25,S26,S27,S28,S29,S30,S31,S32,S33,S34,S35,S36,S37,S38,S39,S40,S41,S42,S43,S44,S45,S46,S47,S48,S49,S50
P11,3428.0115179812565,3086.305453163294,3404.909867465175,2684.769335384633,3569.9521556368245,3999.24919054586,3426.1612593304203,3511.425562418573,3553.4069420949045,2802.878828011664,3056.2244540553525,772.8469964441175,3616.702005462872,3105.3466688884887,2116.871474676964,3270.744722760188,3072.201495839359,3195.632283190862,2190.300350822464,3107.176015930814,1808.0194002609087,3983.358705992229,3688.1263823571535,1773.9446044659296,4131.186709780164,3379.118662614368,3646.331963988888,3090.700250760875,3531.733791492744,2218.86944969772,3516.006080492574,1968.994950647833,2002.4858501036765,2974.8891776247283,1985.4832205276573,3129.3476298124165,2784.4544923269445,3176.2672606329293,2067.29685252779,3773.692773617823,2714.374141447592,5628.703930350732,2150.482788036157,3460.2404846634795,2118.526038896182,2532.104725139028,3212.57327595369,2197.3872488272555,1955.440232599118,1669.9159533948089
P12,1575.5320393229997,801.1719215530352,963.3055223891048,1229.188187642603,1169.604285146121,866.0438474133592,1275.785742926737,1260.3369185522397,1188.878111746072,1355.0839815808915,919.1626874465616,1410.9276617294531,1656.9987472097523,1284.544968886511,1497.903890370873,1184.3318530908864,1174.375830903209,1398.048955828117,976.5462023863486,1277.6284958992876,1208.7324953897923,1027.6265238673034,991.0465072134951,1619.528095869004,1270.9479629169427,1711.056097457225,686.5139335649815,670.1203030432446,793.9088831099773,1112.0581200701065,1043.6938029983912,945.606954001596,900.5952336721851,748.5581785744813,805.7527334893422,957.4769191891926,1651.6337689911377,1374.135454503382,1318.0285478655007,1111.0057752436423,933.2486548214384,980.4912636541444,1061.5951703884157,919.1216506021406,1655.1070252425022,2561.945386558979,1023.8545811836632,1936.695777728721,927.2254011185444,1155.9223802946208
P13,407.9197571001583,378.96064997802216,337.6611240252651,320.38391019795404,382.9386153746051,420.7051567961429,446.0013750709331,381.0543280470149,455.3014377352503,504.6167943331165,434.16711413566304,602.7765724292371,624.1657349241844,597.1189584589533,529.691248045292,742.8456677327031,642.5902094215924,618.4146891670238,641.528835567248,778.0159987511776,781.4316413868746,1076.8136442040486,695.6173271877466,803.7188677741983,1281.2068809364268,858.8095494549427,854.2341848314796,613.2256398902242,871.7763314410571,917.9782944639302,601.7052001366889,626.6154553650275,865.3680605799188,579.7076334017793,624.3242003810493,738.7391996078967,524.4243779318206,618.8172103318057,525.7160248446046,581.0041826507834,447.5332381813618,559.0708849660571,688.4884436740364,437.5746505582029,395.5373870355631,463.48099152203474,644.2386216206679,970.2735679313907,735.0082053559752,472.0542995595361
P14,444.474333409143,634.7913409939213,519.2515621139208,341.9660263899796,678.0021707826236,481.6621267144051,318.75784548374713,271.0676674376475,226.4341537178384,313.9536781402196,436.9954159835867,517.6122278254434,500.2344846351624,378.2983332395621,435.83386855383833,425.6944775011186,333.3174437454353,429.9944926407235,429.6761538818965,327.8808200212018,353.92298175606675,430.4412458236216,542.0324476898641,552.0603447319907,449.4522211881552,496.3865364003088,414.6151426273021,393.9322010313367,936.4575435115268,457.05639942630086,334.6261973975806,411.44502277560815,350.6148665020247,344.51182663737785,377.1285125317695,321.9476054751866,356.7805892510039,572.8436239143294,398.7303737850362,322.74720859405875,430.1433213032221,344.03901756789674,237.2442367728875,285.0348113877644,323.9385095783676,175.6763050754897,407.91572421305744,402.69812713815054,356.5235533684516,255.3525032631804
P15,1027.7207417952911,1597.7533920950953,1208.3282716094927,1161.9071139408434,1575.6002146644685,1191.3047996758328,1215.672067106539,1255.8229278854135,1427.7607918752426,1562.8885683496503,1263.905656819241,1330.890140111734,1795.4581895518213,1446.7305632126163,2189.318481698232,1616.5904475700293,1632.9754317831157,1602.2688212857352,1198.5462806433495,1166.3846221855897,1275.3939681078305,1231.087796157236,1612.6134792276273,1568.5112591265724,1493.1892923370349,1860.1542823379225,1370.826399446425,1669.3678871256002,1250.0113787519724,1242.501753554122,1352.1111072800302,1075.026620048528,1538.6671089768013,1462.182963436611,891.0910692238539,1375.2983618799517,1282.8409963264685,1183.6130342740175,1231.5615140594691,978.5420334209732,1407.3051832513324,1105.58623434371,1325.9649653439617,1164.8600169677484,1735.2927810858416,1203.7287336801055,991.8627503261192,1658.3243410827222,1075.763110570736,1225.9330523095618
P16,782.5797542772456,1502.186401129329,774.5787044844018,1301.114966110433,907.0585816002904,1669.7255348177955,1586.8489982280566,1409.027138326929,913.4284120405902,1681.2205291472735,1012.0821496651664,1376.5381924437688,1691.125621912854,1756.3327566991522,1733.2488425271702,1880.0847394198445,1657.6192288825475,1631.4981570110174,2573.4500444884766,1480.4236868260125,1525.4433484320873,2259.4268195512286,1730.8136404908794,2015.984890752346,2645.749043957928,1692.3391705876786,2424.3179056972785,1917.7538308265,1648.6199218753463,2572.116820149813,2151.8416864088204,2274.3797966323373,2200.0069072303468,2460.7405487630795,1979.883669627566,2244.5310692389667,1654.1743697094546,2155.463747651393,2449.108003708629,1793.459634203968,2014.604771082562,2004.2287284127744,1757.2705667046182,1367.883893019063,2044.0718623938665,1722.7662304573666,1610.1253349545511,4523.834822616721,2027.554465617352,1999.686356439596
P17,2956.0519864096086,1548.5874894917208,1778.8953140198626,1807.4696416567808,1712.3666636402688,2910.8686733082004,2282.597166160665,2453.422848060424,2221.402302301645,1747.076146041784,2157.565962134355,2177.114040743476,1938.5584352147928,2174.0790132962675,2525.2715438580167,1990.9656741946608,2244.008013002357,2228.2233817132555,1999.176531340319,2269.144644498842,2291.370758218724,2711.47773013812,2373.351853483799,2061.842330178381,1814.011667349088,2123.406018201659,2107.727462692574,1884.199607716459,2576.5046551525747,2102.9579702793776,2069.1842797826384,1373.5726538898532,1625.7031590315714,1541.2705377877635,2669.486082237353,2108.580580518504,1851.7751179492973,1632.935565175229,3652.4306351584455,2106.692009070306,1770.865454919489,1548.120107332349,1737.1139124976662,3589.1451115279533,1945.869319017748,2481.467762651052,2562.4373648526457,2392.929172696348,1467.6276417759236,2747.480303833771
P18,1114.7988722217576,1174.215445098474,1305.862873356698,1388.92358485967,808.7863394925325,1713.6309677543218,1972.5151862121763,1464.274426423635,2147.9843844043075,2096.088344851022,2164.3154001904663,2477.2174359788896,1360.676002345917,2115.259113865029,1943.702399050656,2132.1803688106666,3140.8675937600306,1948.4473262048225,2535.395496762063,2061.4215210620555,2740.5523620617496,2104.24530913853,1383.4250670847796,1565.1805916852147,2713.902804387514,1945.468578220671,2613.064183103216,1983.4942072272784,1627.296499737603,2742.235290187219,2000.3538581024657,1815.579838032619,1380.933711184588,1620.9822322758778,1505.2336016597485,1109.6384010229776,887.8753388280011,1554.134052370597,1001.9126522162248,1050.324204909637,1211.2407502403391,797.6974590743997,1426.8279233579744,801.5138131631036,1327.7791252610866,1097.5272384695993,821.8698554080252,977.6288961223786,882.524270717422,996.9375248202052
P19,1199.1523381247555,1013.0312908802164,1529.707730018853,1120.5844809525024,2079.0739603246566,1274.8455067866305,1241.8105219600754,1528.5530746675022,1113.7917031460966,893.959921474607,1250.1208831803665,1244.5900518616709,1340.0111647509152,1114.8025922150173,1275.1605597860057,1043.8711073612849,1849.520465847395,1015.4110067927504,1861.876381813976,1092.5578731209516,981.5562657974552,992.12897917554,1083.8607405087523,916.1022034389292,1444.8616111048857,1071.9677841849602,1016.549462699838,2002.0726842612623,1415.5935886699183,874.2712882288005,1739.8904353766054,1450.5955725627985,1117.081922375031,1050.5564354679148,1061.8359045534644,966.5183261237536,1125.5745960668978,1045.3185119971254,938.2597848193326,1034.5634922321929,1232.5461248478716,1006.133343906025,1424.9230611064768,1194.3444128053952,1578.3436214557369,1169.2288535073735,1336.6842390865336,1221.232420436318,1134.4818440789222,1054.873747910484
P20,861.6906669609581,953.76554701702,1169.447752128554,1536.6065249234323,1084.8763316672466,1270.7597582838855,1338.7859863408987,1561.765053686119,1099.8616938496398,1540.3191600652071,1343.5716743669975,1694.9532745035683,1699.43689417034,1916.906035025792,1540.116329524228,2762.600092779628,1423.4974384478903,1831.2212431320263,1712.7690605484463,1591.4872212648652,1669.5720297861528,1363.5533129131034,1273.978152244525,1790.4056540479935,1479.5286637860318,2172.502454417172,2927.273049891882,1960.7330346800416,3436.679844734274,2004.247460469568,1564.1538970488866,1291.947698826329,1087.2574771094346,1181.780376761841,1133.7682677770067,1204.0960541469656,953.5023912038988,1500.3629966398485,1473.5951170610117,1722.8058319082038,1414.1220404077942,1880.504737885788,1883.241997485261,1304.036896143458,1751.7553588442709,2281.150399642245,618.5248677995012,774.2071435666513,1131.0289291707302,894.123593598191
